timeframe,strategy,atr_sl,rr,score,trades,return_pct,max_dd_pct,profit_factor,win_rate
H3,donchian_10+HTF_EMA55,2.5,3.0,1.6344318274726055,91,3.67,13.64,1.056,0.264
H3,donchian_55,2.5,2.5,1.6306169182907313,99,1.26,11.51,1.017,0.293
M30,ema_12_26+HTF_EMA55,2.5,2.5,1.6257922285200532,25,-0.8,8.23,0.957,0.28
M3,bb_breakout,2.0,2.0,1.6236190666255685,106,0.94,11.84,1.013,0.34
H3,adx_donchian_20_strict,2.5,3.0,1.622563109951326,79,3.85,14.45,1.068,0.266
M1,roc_momentum_12,2.5,2.5,1.6214255450219415,196,24.48,26.16,1.14,0.321
M1,donchian_55+HTF_EMA55,2.5,3.0,1.6160757663754122,208,22.98,24.48,1.121,0.279
M3,adx_rising_break_20,2.5,2.5,1.6150518388516748,49,2.91,15.32,1.085,0.306
H1,triple_ema_pullback+HTF_EMA55,2.0,2.0,1.613592646214815,306,19.55,22.09,1.074,0.356
M5,stoch_cross,2.5,2.5,1.612689079579622,223,12.9,18.66,1.068,0.305
H4,rsi_trend_pullback,2.0,2.0,1.6106365429985035,94,1.06,12.27,1.016,0.34
M30,macd_cross+HTF_EMA55,2.5,2.5,1.609766512922652,47,-2.05,7.3,0.939,0.277
M30,macd_hist_turn+HTF_EMA55,2.5,2.5,1.609766512922652,47,-2.05,7.3,0.939,0.277
H2,bb_breakout+HTF_EMA55,2.5,2.5,1.6090404630033444,172,4.42,13.9,1.034,0.297
M5,sma_50_200+HTF_EMA55,2.5,3.0,1.6084461261788838,84,2.75,13.23,1.042,0.262
H2,williams_r_reversal+HTF_EMA55,2.5,3.0,1.6083363850891175,118,0.23,10.57,1.003,0.254
H2,di_cross,2.0,2.0,1.606307725057043,199,12.7,20.17,1.091,0.357
M3,donchian_10+HTF_EMA55,2.0,2.0,1.6057750362451857,110,12.57,23.16,1.163,0.373
M5,ema_12_26,2.5,3.0,1.604864946712534,177,13.01,19.03,1.08,0.271
M30,adx_donchian_20_strict,2.0,2.0,1.6032759121410785,48,2.54,15.71,1.08,0.354
M15,roc_momentum_12,2.5,3.0,1.6032360153395613,69,1.97,12.77,1.036,0.261
H3,di_cross,2.5,2.5,1.6006848096066009,90,3.41,14.29,1.049,0.3
M15,adx_donchian_20,2.0,2.0,1.5959775927484567,117,8.11,19.12,1.105,0.359
M30,triple_ema_pullback,2.0,2.0,1.5952758872348132,44,-2.4,7.02,0.917,0.318
M5,rsi_trend_pullback+HTF_EMA55,2.5,2.5,1.5943469547055429,210,15.92,21.64,1.102,0.31
H3,roc_momentum_12,2.0,2.0,1.5936344563828597,142,6.77,16.9,1.063,0.352
M1,roc_momentum_12,2.5,3.0,1.5909262491287388,139,7.09,16.2,1.063,0.266
M1,ema_12_26,2.0,2.0,1.5905382903709813,247,5.66,15.21,1.033,0.344
M5,ema_12_26+HTF_EMA55,2.5,2.5,1.5883410485578546,197,11.03,18.7,1.075,0.305
H4,ema_12_26+HTF_EMA55,2.5,3.0,1.581238889298917,47,0.29,11.36,1.008,0.255
H3,ema_21_55,2.0,2.0,1.5811436118132927,93,-0.92,10.76,0.985,0.333
H2,ema_21_55+HTF_EMA55,2.5,3.0,1.5809212950899028,97,1.55,12.46,1.022,0.258
M5,di_cross,2.5,2.5,1.5761421947448244,212,9.73,17.65,1.056,0.302
H1,psar_flip,2.5,3.0,1.5760254347748586,257,16.19,20.87,1.081,0.268
M1,macd_hist_turn,2.5,3.0,1.569744168874604,147,2.81,13.33,1.025,0.259
M1,macd_cross,2.5,3.0,1.569744168874604,147,2.81,13.33,1.025,0.259
H1,rsi50_cross+HTF_EMA55,2.0,2.0,1.5688954889228208,439,20.35,22.52,1.056,0.351
M1,stoch_cross,2.5,2.5,1.5679212911867968,199,12.67,20.67,1.097,0.307
M30,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,1.5679125407673664,29,-1.41,7.89,0.935,0.241
H2,mfi_reversal,2.0,2.0,1.5671289223190006,244,12.2,20.29,1.081,0.352
M5,triple_ema_pullback,2.0,2.0,1.5669941743273783,288,6.28,15.98,1.034,0.344
M1,donchian_10+HTF_EMA55,2.5,2.5,1.5658161140445195,272,28.94,28.0,1.115,0.316
H2,triple_ema_pullback+HTF_EMA55,2.0,2.0,1.565181742968432,139,0.61,12.59,1.007,0.338
M5,rsi50_cross+HTF_EMA55,2.5,2.5,1.5599779541484269,248,20.05,24.23,1.108,0.31
H1,psar_flip+HTF_EMA55,2.5,2.5,1.5581617112447708,307,19.77,22.78,1.074,0.306
H3,roc_momentum_12+HTF_EMA55,2.0,2.0,1.5577974480217558,130,0.7,12.85,1.008,0.338
M30,adx_donchian_55+HTF_EMA55,2.0,2.0,1.5563004581636475,48,-0.48,11.41,0.985,0.333
H4,aroon_cross_25,2.5,3.0,1.5531730982318832,45,-1.64,8.81,0.952,0.244
M30,bb_breakout,2.5,3.0,1.551964104244055,45,-1.64,8.76,0.95,0.244
M30,macd_cross,2.5,2.5,1.5512127964201516,43,-1.51,9.15,0.95,0.279
M30,macd_hist_turn,2.5,2.5,1.5512127964201516,43,-1.51,9.15,0.95,0.279
M30,aroon_cross_25+HTF_EMA55,2.5,2.5,1.5498537010558338,29,-1.34,8.65,0.936,0.276
M30,rsi50_cross+HTF_EMA55,2.5,3.0,1.5495495165286706,28,-0.41,10.52,0.979,0.25
H3,bb_breakout,2.0,2.0,1.5489796860939016,202,3.01,14.48,1.021,0.342
M1,di_cross+HTF_EMA55,2.5,3.0,1.5477689780376678,139,20.61,26.94,1.169,0.288
M1,ema_21_55,2.0,2.0,1.5474806485995933,176,2.26,14.12,1.019,0.341
M1,rsi50_cross+HTF_EMA55,2.5,3.0,1.5470284729994177,127,25.7,31.95,1.24,0.299
M3,cci_100_cross,2.5,3.0,1.545599843433862,58,1.13,13.18,1.026,0.259
H2,volume_spike_break,2.5,2.5,1.5454506903860263,183,3.76,14.64,1.027,0.295
M1,donchian_10,2.5,2.5,1.5386014099066037,314,32.81,30.34,1.121,0.315
H4,roc_momentum_12+HTF_EMA55,2.5,2.5,1.5383392944662033,63,-0.78,11.11,0.983,0.286
M30,cci_100_cross,2.0,2.0,1.5365973273015947,75,-0.74,11.7,0.985,0.333
H4,cci_100_cross+HTF_EMA55,2.5,2.5,1.535381286596802,57,-1.68,9.8,0.959,0.281
H2,ichimoku_tk_cross,2.0,2.0,1.5345363594056873,219,13.6,21.92,1.09,0.356
M5,ema_21_55+HTF_EMA55,2.0,2.0,1.533567607477532,203,8.26,18.51,1.059,0.35
H3,ema_9_21,2.0,2.0,1.5324731071093238,136,6.83,18.38,1.069,0.353
M1,supertrend_flip,2.5,2.5,1.5306889326057216,193,19.67,25.11,1.117,0.316
H4,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,1.5303995309183274,54,1.33,14.14,1.031,0.296
H3,donchian_10,2.0,2.0,1.5293216016397004,277,2.25,14.17,1.012,0.339
H3,donchian_20,2.0,2.0,1.5293016216157476,241,5.72,16.53,1.035,0.344
M3,ema_12_26,2.5,2.5,1.5289778369051443,40,-1.96,8.73,0.934,0.275
M30,donchian_10+HTF_EMA55,2.5,2.5,1.5285675293233751,59,-0.23,12.0,0.995,0.288
H4,aroon_cross_25,2.5,2.5,1.5276040093100476,50,-1.6,9.8,0.955,0.28
M30,ema_12_26,2.5,3.0,1.5266083508209511,29,-1.41,8.65,0.933,0.241
H2,rsi50_cross+HTF_EMA55,2.5,3.0,1.5218818061886497,109,1.37,13.38,1.018,0.257
H1,bb_breakout,2.0,2.0,1.521071513881798,567,16.49,21.27,1.041,0.346
M5,supertrend_flip,2.5,3.0,1.5208397736323744,210,11.35,19.46,1.067,0.267
D1,williams_r_reversal+HTF_EMA55,2.0,2.0,1.520155419020967,97,1.03,14.05,1.016,0.34
M30,ema_12_26+HTF_EMA55,2.5,3.0,1.5185060193293873,25,-1.35,8.7,0.93,0.24
M30,keltner_break,2.5,2.5,1.5173663409101943,47,-2.05,9.15,0.939,0.277
H4,rsi_trend_pullback+HTF_EMA55,2.5,2.5,1.5128778112602759,50,-1.6,10.13,0.956,0.28
M5,aroon_cross_25+HTF_EMA55,2.5,3.0,1.5111637138779186,120,10.63,21.71,1.123,0.275
M1,adx_rising_break_20,2.5,2.5,1.5106957838495663,214,15.29,22.4,1.085,0.308
M30,keltner_break,2.5,3.0,1.5078999287556372,36,-0.53,11.36,0.981,0.25
M30,psar_flip+HTF_EMA55,2.5,3.0,1.5078140606900656,39,0.41,13.13,1.014,0.256
M15,ema_9_21+HTF_EMA55,2.0,2.0,1.5066834480640312,94,1.06,14.4,1.018,0.34
H4,mfi_reversal+HTF_EMA55,2.0,2.0,1.5063725768627032,65,-2.6,9.7,0.941,0.323
M3,donchian_20,2.5,3.0,1.5057899900868812,70,0.95,13.59,1.019,0.257
M30,adx_rising_break_20+HTF_EMA55,2.0,2.0,1.5024595945460015,53,0.47,14.07,1.013,0.34
M30,bb_breakout+HTF_EMA55,2.5,2.5,1.5024082907342087,40,-1.96,9.15,0.931,0.275
H3,rsi_trend_pullback,2.0,2.0,1.4989581814681492,132,-4.21,9.72,0.953,0.326
M3,ema_21_55+HTF_EMA55,2.0,2.0,1.4939243924876429,52,1.48,15.88,1.043,0.346
M1,rsi50_cross,2.5,2.5,1.4910914626746774,203,12.06,20.98,1.073,0.305
H4,psar_flip,2.5,3.0,1.4879737201779033,50,-2.68,8.7,0.928,0.24
M30,williams_r_reversal+HTF_EMA55,2.5,2.5,1.4876213945009473,46,-1.06,11.36,0.968,0.283
M3,ema_21_55,2.0,2.0,1.4873485123240724,55,1.45,15.88,1.04,0.345
H4,mfi_reversal+HTF_EMA55,2.5,3.0,1.4864348260339693,50,-2.68,8.81,0.93,0.24
M5,bb_breakout,2.5,3.0,1.484882707092832,279,18.13,23.22,1.075,0.269
M3,donchian_10,2.5,3.0,1.4836965069385566,60,-0.88,11.68,0.98,0.25
H3,stoch_cross+HTF_EMA55,2.0,2.0,1.4833695193455345,164,-0.63,13.2,0.994,0.335
M30,supertrend_flip,2.0,2.0,1.4828067992945837,50,-2.46,9.67,0.928,0.32
M30,keltner_break+HTF_EMA55,2.0,2.0,1.482005029462404,64,-1.62,11.52,0.963,0.328
M1,rsi_trend_pullback,2.5,3.0,1.4776628537977987,142,17.03,25.59,1.138,0.282
H4,di_cross+HTF_EMA55,2.0,2.0,1.477147457289177,88,-1.85,11.76,0.969,0.33
M15,ema_12_26,2.5,2.5,1.475091294898374,67,-1.32,11.67,0.972,0.284
M5,aroon_cross_25+HTF_EMA55,2.5,2.5,1.4734715829275498,129,9.77,22.06,1.113,0.31
H4,ema_12_26+HTF_EMA55,2.5,2.5,1.4730556436013935,50,-1.6,11.03,0.958,0.28
M5,ema_50_200+HTF_EMA55,2.0,2.0,1.4649474404198655,95,0.05,14.12,1.001,0.337
M1,cci_100_cross,2.0,2.0,1.464633116058283,441,14.49,21.83,1.046,0.347
M3,supertrend_flip+HTF_EMA55,2.0,2.0,1.4567099935140249,56,0.44,14.9,1.012,0.339
M15,aroon_cross_25,2.5,3.0,1.4539152796669783,62,1.07,14.85,1.023,0.258
H2,ema_9_21,2.5,3.0,1.4537737838029567,106,0.41,13.84,1.005,0.255
M15,ichimoku_tk_cross,2.0,2.0,1.4488133966561705,107,-3.01,11.41,0.958,0.327
M5,ichimoku_tk_cross,2.5,2.5,1.4487534895954828,191,6.26,18.17,1.041,0.298
M5,supertrend_flip+HTF_EMA55,2.5,3.0,1.4480594925375656,192,9.46,20.07,1.065,0.266
M15,aroon_cross_25,2.5,2.5,1.4476534128196628,65,0.69,14.85,1.015,0.292
M1,rsi_trend_pullback+HTF_EMA55,2.5,3.0,1.4463526799928748,136,14.83,24.8,1.125,0.279
M15,stoch_cross+HTF_EMA55,2.0,2.0,1.4445705807058247,125,-0.25,14.25,0.997,0.336
H2,bb_breakout,2.5,2.5,1.4410379442271415,188,9.51,20.44,1.061,0.303
H2,roc_momentum_12,2.5,2.5,1.4408696129002316,117,-2.89,11.51,0.967,0.282
H3,di_cross,2.0,2.0,1.4397141685764763,144,1.57,15.86,1.016,0.34
H2,triple_ema_pullback+HTF_EMA55,2.5,3.0,1.4378004211839266,95,-0.42,13.38,0.994,0.253
M5,di_cross,2.5,3.0,1.4370390812070806,175,2.39,15.46,1.017,0.257
H1,ema_50_200,2.0,2.0,1.4367087461296586,112,-4.97,9.8,0.933,0.321
H1,ema_50_200+HTF_EMA55,2.0,2.0,1.4342256850867057,109,-4.94,9.83,0.932,0.321
H3,volume_spike_break,2.0,2.0,1.4327495733703188,192,4.15,17.65,1.03,0.344
M30,di_cross,2.5,3.0,1.4316177970618242,35,0.47,14.9,1.019,0.257
M5,triple_ema_pullback+HTF_EMA55,2.5,3.0,1.4287201047818594,176,14.15,23.95,1.103,0.273
M5,donchian_55,2.0,2.0,1.4283992778746302,434,19.22,24.96,1.058,0.35
M30,adx_donchian_55,2.0,2.0,1.4281824561261292,49,-1.47,12.3,0.955,0.327
M30,adx_rising_break_20,2.5,2.5,1.4279750878046766,36,-1.43,11.44,0.945,0.278
H2,mfi_reversal+HTF_EMA55,2.5,2.5,1.4232291337992191,98,-4.58,9.77,0.933,0.276
M5,ema_9_21,2.5,3.0,1.4223616263079557,164,14.36,23.86,1.095,0.274
M3,williams_r_reversal,2.0,2.0,1.4220517480394759,72,-0.71,14.02,0.985,0.333
M5,roc_momentum_12+HTF_EMA55,2.5,3.0,1.418511910179729,204,13.68,23.27,1.087,0.27
M1,ichimoku_tk_cross,2.0,2.0,1.4173663620601287,286,11.73,21.92,1.052,0.35
H2,supertrend_flip,2.5,3.0,1.4129619310849235,110,4.41,18.26,1.053,0.264
M15,cci_100_cross,2.5,3.0,1.411741277509592,86,0.71,15.06,1.011,0.256
M1,adx_donchian_55,2.5,2.5,1.4100094836977557,164,9.3,21.34,1.069,0.305
M1,cci_100_cross,2.5,2.5,1.409240699474544,238,4.08,17.29,1.023,0.294
M15,rsi50_cross,2.0,2.0,1.4082330718041731,127,-2.23,13.23,0.974,0.331
H4,bb_breakout+HTF_EMA55,2.5,3.0,1.4071667838310313,75,-4.0,9.88,0.931,0.24
H4,psar_flip,2.0,2.0,1.4048163229675703,139,-2.35,13.28,0.975,0.331
H4,triple_ema_pullback+HTF_EMA55,2.5,3.0,1.404611459521652,35,-3.43,7.78,0.874,0.229
H2,supertrend_flip+HTF_EMA55,2.5,2.5,1.4039359797041397,105,-1.29,13.6,0.983,0.286
H1,keltner_break,2.0,2.0,1.403830401250485,530,21.67,26.34,1.056,0.349
M1,cci_100_cross+HTF_EMA55,2.5,3.0,1.403807375380314,211,19.33,26.38,1.099,0.275
M15,roc_momentum_12+HTF_EMA55,2.5,2.5,1.4035038134318565,69,0.14,15.0,1.003,0.29
H4,rsi_trend_pullback+HTF_EMA55,2.5,3.0,1.4032088530390703,47,-3.6,8.81,0.899,0.234
M15,williams_r_reversal,2.5,3.0,1.4027714977347137,47,0.29,14.96,1.008,0.255
H4,rsi_trend_pullback+HTF_EMA55,2.0,2.0,1.399496570011777,89,-2.83,12.27,0.953,0.326
H2,ichimoku_tk_cross,2.5,2.5,1.397850509923798,133,-1.63,13.55,0.983,0.286
H1,ema_9_21,2.0,2.0,1.3977679289677991,401,23.24,27.77,1.072,0.354
H2,triple_ema_pullback,2.5,3.0,1.3904668528108162,96,-1.41,13.38,0.981,0.25
M30,macd_cross+HTF_EMA55,2.5,3.0,1.3901646841914206,43,-3.54,8.81,0.893,0.233
M30,macd_hist_turn+HTF_EMA55,2.5,3.0,1.3901646841914206,43,-3.54,8.81,0.893,0.233
H2,williams_r_reversal,2.5,3.0,1.3845956466760552,109,-2.57,12.51,0.969,0.248
M30,adx_rising_break_20,2.0,2.0,1.3796497386559652,54,-0.54,14.93,0.985,0.333
H2,ema_21_55+HTF_EMA55,2.0,2.0,1.3738594455767115,150,1.51,17.09,1.014,0.34
M30,roc_momentum_12,2.0,2.0,1.371854010983728,64,-4.51,9.72,0.896,0.312
M30,donchian_55+HTF_EMA55,2.5,2.5,1.370341224612714,40,-1.96,11.84,0.932,0.275
M3,ema_12_26,2.5,3.0,1.369274135540677,38,-2.51,10.57,0.915,0.237
D1,rsi50_cross,2.5,2.5,1.3672342346015691,57,-1.68,13.2,0.96,0.281
M1,ema_9_21+HTF_EMA55,2.5,3.0,1.3660956090705887,124,10.57,23.59,1.098,0.274
M30,aroon_cross_25+HTF_EMA55,2.0,2.0,1.3622529411940159,34,-4.23,6.82,0.82,0.294
M30,adx_donchian_20+HTF_EMA55,2.5,2.5,1.3608534997323771,41,0.49,16.55,1.016,0.293
H2,volume_spike_break+HTF_EMA55,2.0,2.0,1.3592449101158575,255,6.63,20.36,1.036,0.345
H2,rsi_trend_pullback,2.5,2.5,1.3544294645261965,144,1.2,16.77,1.011,0.292
M5,ichimoku_tk_cross,2.0,2.0,1.3534324832588052,394,20.89,27.19,1.059,0.353
M5,mfi_reversal+HTF_EMA55,2.5,3.0,1.3528151477823163,178,11.88,24.04,1.091,0.27
H1,mfi_reversal,2.5,3.0,1.3501435298475117,213,8.05,20.78,1.048,0.263
M15,supertrend_flip,2.0,2.0,1.3481283354465243,116,-3.09,13.44,0.959,0.328
H3,adx_donchian_20_strict,2.0,2.0,1.3478756687320497,141,1.6,17.75,1.017,0.34
H2,rsi_trend_pullback+HTF_EMA55,2.5,3.0,1.3463070483300779,116,2.27,17.58,1.025,0.259
M30,donchian_55,2.5,2.5,1.3458841857212884,40,-1.96,12.32,0.932,0.275
H3,rsi50_cross+HTF_EMA55,2.5,3.0,1.3448438623382875,68,-1.0,14.4,0.98,0.25
M15,cci_100_cross,2.0,2.0,1.340950289944394,163,0.37,16.85,1.004,0.337
M30,aroon_cross_25,2.0,2.0,1.3347737490682128,43,-4.31,8.7,0.852,0.302
M5,aroon_cross_25,2.5,3.0,1.3321072242187257,161,4.65,19.46,1.041,0.261
H1,aroon_cross_25,2.0,2.0,1.3317545968572373,282,3.22,18.7,1.016,0.34
M30,ema_9_21,2.0,2.0,1.3283858547394074,54,-3.46,11.41,0.905,0.315
M5,rsi50_cross,2.0,2.0,1.3270900647309762,472,19.96,27.03,1.052,0.35
M3,donchian_20+HTF_EMA55,2.0,2.0,1.3249973032266473,108,8.2,24.8,1.11,0.361
M3,williams_r_reversal,2.5,3.0,1.3246403320910096,37,-1.53,13.23,0.947,0.243
H2,triple_ema_pullback,2.0,2.0,1.3242924269674299,143,-3.35,14.05,0.965,0.329
M1,ema_12_26+HTF_EMA55,2.0,2.0,1.3235591672420834,170,-0.69,16.36,0.994,0.335
M1,supertrend_flip+HTF_EMA55,2.0,2.0,1.3219600039764658,225,6.95,21.64,1.046,0.347
M30,triple_ema_pullback,2.5,2.5,1.3215361043181357,36,-4.79,6.87,0.818,0.25
M5,supertrend_flip+HTF_EMA55,2.5,2.5,1.3204762674621204,215,2.84,18.4,1.019,0.293
M1,keltner_break+HTF_EMA55,2.0,2.0,1.3200528601801673,323,13.56,24.62,1.053,0.35
M30,supertrend_flip+HTF_EMA55,2.0,2.0,1.3150192659254392,34,-4.23,7.89,0.824,0.294
M30,adx_rising_break_20+HTF_EMA55,2.5,3.0,1.3149680629967273,33,-1.47,13.18,0.941,0.242
M30,keltner_break,2.0,2.0,1.3146810755269493,69,-3.6,12.4,0.924,0.319
H3,keltner_break+HTF_EMA55,2.5,3.0,1.3137250129942943,100,-1.47,14.9,0.982,0.25
M1,aroon_cross_25,2.5,3.0,1.3137152624878468,104,6.59,22.31,1.081,0.269
H2,donchian_55,2.5,3.0,1.3130590481830542,136,1.97,17.82,1.018,0.257
H1,ema_21_55+HTF_EMA55,2.5,2.5,1.31214399341036,195,5.68,20.64,1.041,0.297
H3,supertrend_flip+HTF_EMA55,2.5,3.0,1.3114933154708868,58,-2.8,12.46,0.935,0.241
M5,ema_21_55,2.5,3.0,1.3069169606353972,152,-2.23,14.7,0.981,0.25
H4,triple_ema_pullback+HTF_EMA55,2.0,2.0,1.3052348454661171,45,-3.37,11.41,0.894,0.311
M30,rsi_trend_pullback+HTF_EMA55,2.0,2.0,1.304830303172452,45,-3.37,11.41,0.894,0.311
H4,mfi_reversal+HTF_EMA55,2.5,2.5,1.3042095757449774,53,-4.52,10.13,0.885,0.264
M15,adx_donchian_55,2.5,3.0,1.3024435211241445,59,0.12,16.65,1.003,0.254
M15,adx_donchian_55+HTF_EMA55,2.5,3.0,1.3024435211241445,59,0.12,16.65,1.003,0.254
M5,keltner_break,2.0,2.0,1.302206606945568,471,14.15,24.69,1.04,0.346
M1,ema_12_26,2.5,3.0,1.3001860241958183,143,-1.12,15.66,0.99,0.252
M15,mfi_reversal,2.0,2.0,1.2996811912997428,109,-2.06,15.31,0.971,0.33
H1,donchian_20+HTF_EMA55,2.5,3.0,1.298914423535536,368,15.44,24.93,1.052,0.264
M1,ema_9_21+HTF_EMA55,2.5,2.5,1.2964293833051492,151,8.39,23.33,1.071,0.305
M5,sma_50_200+HTF_EMA55,2.5,2.5,1.2939043496042737,84,-4.41,12.23,0.928,0.274
H2,stoch_cross,2.5,3.0,1.2932699627131132,132,-1.94,15.06,0.98,0.25
M5,williams_r_reversal,2.5,3.0,1.2879827365863183,152,10.11,24.13,1.079,0.27
M3,roc_momentum_12,2.0,2.0,1.2855255076442142,78,-3.69,13.33,0.933,0.321
H4,ema_9_21,2.5,2.5,1.282995304215849,66,-3.72,12.32,0.919,0.273
H1,ema_21_55,2.5,2.5,1.2824661542199476,212,9.73,23.75,1.062,0.302
H4,di_cross,2.0,2.0,1.2773800785226508,110,-0.1,17.73,0.999,0.336
M5,adx_rising_break_20,2.5,3.0,1.274822103991602,248,12.94,25.15,1.07,0.266
M5,ema_9_21,2.5,2.5,1.274793797753313,204,18.92,29.23,1.101,0.314
H2,ema_9_21,2.5,2.5,1.274451168599834,117,0.54,17.88,1.006,0.291
M5,mfi_reversal,2.0,2.0,1.273990113560055,373,10.77,23.85,1.039,0.346
M3,triple_ema_pullback+HTF_EMA55,2.5,2.5,1.2731137993149366,35,-3.83,9.56,0.85,0.257
H2,supertrend_flip+HTF_EMA55,2.5,3.0,1.2713303407252539,96,-1.41,15.76,0.981,0.25
W1,stoch_cross,2.5,2.5,1.2673970539560342,17,-3.14,5.93,0.755,0.235
M5,ema_50_200,2.0,2.0,1.2664367969639334,98,-2.92,14.98,0.955,0.327
M1,ichimoku_tk_cross+HTF_EMA55,2.5,2.5,1.2629292116416306,156,3.08,19.91,1.025,0.295
M5,macd_hist_turn+HTF_EMA55,2.5,2.5,1.2592688568376422,281,6.13,21.39,1.029,0.295
M5,macd_cross+HTF_EMA55,2.5,2.5,1.2592688568376422,281,6.13,21.39,1.029,0.295
H2,supertrend_flip,2.5,2.5,1.258720018113431,130,1.38,18.87,1.014,0.292
H3,rsi50_cross+HTF_EMA55,2.0,2.0,1.2537687983630819,136,-7.98,11.42,0.913,0.316
H2,ema_21_55,2.5,3.0,1.2495942442533317,103,-4.4,13.33,0.941,0.243
M30,triple_ema_pullback+HTF_EMA55,2.5,2.5,1.2485237820512753,33,-5.23,6.79,0.786,0.242
H3,williams_r_reversal+HTF_EMA55,2.5,3.0,1.2469844845159994,74,-3.03,14.1,0.945,0.243
H2,rsi50_cross,2.5,3.0,1.2448007432539476,114,-3.6,14.5,0.96,0.246
M3,macd_cross+HTF_EMA55,2.5,3.0,1.2413384455468977,46,-2.63,13.33,0.92,0.239
M3,macd_hist_turn+HTF_EMA55,2.5,3.0,1.2413384455468977,46,-2.63,13.33,0.92,0.239
H3,volume_spike_break,2.5,3.0,1.2391915659151822,120,-1.76,16.2,0.98,0.25
H4,bb_breakout,2.0,2.0,1.238474714517562,162,-4.49,15.06,0.959,0.327
H2,williams_r_reversal+HTF_EMA55,2.5,2.5,1.2376294331617026,130,-5.43,13.48,0.941,0.277
M30,ema_21_55+HTF_EMA55,2.5,3.0,1.2371624661473228,27,-3.31,9.72,0.839,0.222
M5,adx_donchian_20,2.5,3.0,1.235072431662772,248,12.94,25.94,1.07,0.266
M30,macd_cross+HTF_EMA55,2.0,2.0,1.2323764401317179,61,-4.48,12.3,0.891,0.311
M30,macd_hist_turn+HTF_EMA55,2.0,2.0,1.2323764401317179,61,-4.48,12.3,0.891,0.311
H2,donchian_55+HTF_EMA55,2.5,3.0,1.231751467015021,137,0.95,18.64,1.009,0.255
M15,supertrend_flip+HTF_EMA55,2.5,3.0,1.2316098068660966,54,-2.74,13.99,0.933,0.241
H2,mfi_reversal+HTF_EMA55,2.5,3.0,1.230787719444526,93,-6.13,11.73,0.911,0.237
H2,mfi_reversal,2.5,3.0,1.2269628481321768,114,0.29,18.26,1.003,0.254
M30,psar_flip,2.0,2.0,1.2224760054687382,60,-6.36,9.88,0.847,0.3
H2,ema_50_200+HTF_EMA55,2.5,3.0,1.2184835505392204,43,-3.54,12.25,0.893,0.233
H3,rsi_trend_pullback+HTF_EMA55,2.0,2.0,1.2180094239250128,105,-6.77,12.27,0.905,0.314
M30,ema_9_21,2.5,3.0,1.2172683422520454,28,-4.28,7.94,0.796,0.214
M1,psar_flip+HTF_EMA55,2.5,2.5,1.2165061024340829,182,8.51,24.49,1.06,0.302
M5,triple_ema_pullback,2.5,3.0,1.2151592051758082,193,8.37,23.95,1.057,0.264
H2,ichimoku_tk_cross+HTF_EMA55,2.0,2.0,1.2137609574538117,168,1.32,20.1,1.011,0.339
H3,macd_hist_turn,2.0,2.0,1.210139975861173,164,2.38,20.95,1.02,0.341
H3,macd_cross,2.0,2.0,1.210139975861173,164,2.38,20.95,1.02,0.341
M30,rsi50_cross,2.5,3.0,1.2064633170461918,36,-4.39,9.72,0.835,0.222
M5,keltner_break,2.5,2.5,1.2061283676113608,290,3.93,21.12,1.018,0.293
M3,macd_hist_turn+HTF_EMA55,2.0,2.0,1.20464183913842,84,-3.75,15.03,0.935,0.321
M3,macd_cross+HTF_EMA55,2.0,2.0,1.20464183913842,84,-3.75,15.03,0.935,0.321
M1,di_cross+HTF_EMA55,2.5,2.5,1.2034139952611624,146,6.33,23.68,1.055,0.301
M3,rsi50_cross,2.5,2.5,1.2009695831132503,50,-4.96,11.36,0.869,0.26
M1,supertrend_flip,2.0,2.0,1.1993964392032008,339,-0.38,19.15,0.998,0.336
H2,rsi50_cross+HTF_EMA55,2.0,2.0,1.1989042031830603,213,-4.97,15.93,0.965,0.329
M1,aroon_cross_25,2.5,2.5,1.198801441882519,113,4.66,23.06,1.054,0.301
H1,mfi_reversal,2.5,2.5,1.1929149753150772,263,6.9,23.34,1.037,0.297
H1,rsi50_cross+HTF_EMA55,2.5,3.0,1.1921574197171478,276,3.91,20.97,1.017,0.257
H1,macd_cross,2.5,3.0,1.191243234455969,251,5.33,22.13,1.031,0.259
H1,macd_hist_turn,2.5,3.0,1.191243234455969,251,5.33,22.13,1.031,0.259
H4,triple_ema_pullback+HTF_EMA55,2.5,2.5,1.1909049769681845,37,-5.75,8.04,0.793,0.243
H2,ema_21_55,2.5,2.5,1.190092055896451,116,-1.91,17.36,0.977,0.284
M30,donchian_10,2.5,2.5,1.1861443284774809,49,-4.0,12.88,0.889,0.265
M30,ema_9_21+HTF_EMA55,2.5,3.0,1.1859634590961154,24,-4.22,7.78,0.778,0.208
H2,supertrend_flip,2.0,2.0,1.1856944130158609,184,0.16,19.77,1.001,0.337
M15,ema_12_26+HTF_EMA55,2.5,3.0,1.1832758616860308,51,-3.66,13.33,0.903,0.235
M5,ichimoku_tk_cross+HTF_EMA55,2.5,3.0,1.1813293828946676,177,-7.29,13.64,0.944,0.243
H3,keltner_break,2.5,3.0,1.181320736886984,103,-4.4,14.9,0.947,0.243
M30,rsi50_cross+HTF_EMA55,2.0,2.0,1.1718525796043118,57,-6.33,10.55,0.838,0.298
